"cow" "lactno" "dfc" "milk"
13 2 113 36.33
13 2 114 38.64
13 2 115 34.81
13 2 116 35.39
13 2 117 33.93
13 2 118 33.42
13 2 119 35.19
13 2 120 35.48
13 2 121 33.9
13 2 122 38.52
13 2 123 33.48
13 2 124 35.51
13 2 125 34.56
13 2 126 37.98
13 2 127 37.98
13 2 128 38.25
13 2 129 35.02
13 2 130 37.75
13 2 131 37.6
13 2 132 33.08
13 2 133 35.47
13 2 134 29.91
13 2 135 33.88
13 2 136 33.18
13 2 137 34.28
13 2 138 31.27
13 2 139 34.33
13 2 140 32.98
13 2 141 36.32
13 2 142 34.09
13 2 143 35.89
13 2 144 33.05
13 2 145 35.6
13 2 146 33.84
13 2 147 32.12
13 2 148 35.51
13 2 149 35.8
13 2 150 32.75
13 2 151 34.85
13 2 152 35.31
13 2 153 36.43
13 2 154 31.05
13 2 155 34.86
13 2 156 33.28
13 2 157 33.15
13 2 158 31.94
13 2 159 36.53
13 2 160 32.74
13 2 161 32.94
13 2 162 34.27
13 2 163 36.06
13 2 164 32.59
13 2 165 31.95
13 2 166 32.38
13 2 167 34.51
13 2 168 34.37
13 2 169 30.35
13 2 170 30.64
13 2 171 33.86
13 2 172 32.16
13 2 173 31.5
13 2 174 29.7
13 2 175 35.27
13 2 176 30.94
13 2 177 31.84
13 2 178 31.1
13 2 179 32.9
13 2 180 30.73
13 2 181 29.68
13 2 182 31.67
13 2 183 27.85
13 2 184 29.94
13 2 185 29.57
13 2 186 28.68
13 2 187 29.97
13 2 188 28.57
13 2 189 28.03
13 2 190 28.63
13 2 191 29
13 2 192 29.8
13 2 193 25.82
13 2 194 29.63
13 2 195 27.54
13 1 196 23.75
13 2 196 28.94
13 1 197 14.09
13 2 197 27.05
13 2 198 29.39
13 1 199 22.87
13 2 199 18.9
13 1 200 23.79
13 2 200 27.74
13 1 201 21.41
13 2 201 30.99
13 1 202 22.12
13 2 202 25.92
13 1 203 21.66
13 2 203 25.96
13 1 204 21.98
13 2 204 27.94
13 1 205 22
13 2 205 29.21
13 1 206 22.39
13 2 206 29.65
13 1 207 23.69
13 2 207 28.26
13 1 208 21.71
13 2 208 30.31
13 1 209 25.18
13 2 209 28.92
13 1 210 22.94
13 2 210 30
13 1 211 21.84
13 2 211 29.77
13 1 212 23.16
13 2 212 29.4
13 1 213 24.54
13 2 213 26.86
13 1 214 21.18
13 2 214 32.63
13 1 215 22.22
13 2 215 33.36
13 1 216 23.5
13 2 216 15.87
13 1 219 22.29
13 1 220 22.92
13 1 221 20.96
13 1 222 23.01
13 1 223 19.4
13 1 224 21.94
13 1 225 22.36
13 1 226 21.05
13 1 227 12.93
13 1 228 21.37
13 1 229 19.83
13 1 230 20.88
13 1 231 21.66
13 1 232 19.84
13 1 233 22.09
13 1 234 21.11
13 1 235 21.01
13 1 236 20.11
13 1 237 22.05
13 1 238 21.87
13 1 239 20.1
13 1 240 18.5
13 1 241 21.06
13 1 242 20.71
13 1 243 20.44
13 1 244 19.07
13 1 245 20.49
13 1 246 19.44
13 1 247 20.41
13 1 248 22.97
13 1 249 19.57
13 1 250 23.61
13 1 251 18.91
13 1 252 19.46
13 1 253 21.33
13 1 254 19.83
13 1 255 21.78
13 1 256 19.98
13 1 257 19.85
13 1 258 19.68
13 1 259 36.86
13 1 260 19.17
13 1 261 21.96
13 1 262 19.81
13 1 263 20.37
13 1 264 19.79
13 1 265 20.94
13 1 266 20.66
13 1 267 18.74
13 1 268 12.84
13 1 269 8.8
13 1 270 20.61
13 1 271 20.19
13 1 272 20.02
13 1 273 20.02
13 1 274 19.54
13 1 275 18.68
13 1 276 19.02
13 1 277 19.6
13 1 278 19.23
13 1 279 18.58
13 1 280 20.7
13 1 281 19
13 1 282 20.1
13 1 283 21.22
13 1 284 19.88
13 1 285 19.56
13 1 286 22.12
13 1 287 20.12
13 1 288 21.53
13 1 289 11.1
13 1 290 20.8
13 1 291 18.58
13 1 292 20.68
13 1 293 20.53
13 1 294 20.63
13 1 295 20.35
13 1 296 20.75
13 1 297 21.41
13 1 298 21.17
13 1 299 19.79
13 1 300 19.75
13 1 301 20.24
13 1 302 20.1
13 1 303 20.84
13 1 304 19.59
13 1 305 21.53
13 1 306 18.21
13 1 307 19.32
13 1 308 19.77
13 1 309 18.93
13 1 310 19.28
13 1 311 19.85
13 1 312 19.59
13 1 313 20.75
13 1 314 20.78
13 1 315 20.28
13 1 316 21.12
13 1 317 19.98
13 1 318 19.91
13 1 319 20.24
13 1 320 19.68
13 1 321 20.54
13 1 322 18.91
13 1 323 16.42
13 1 324 16.87
13 1 325 13.11
13 1 326 11.52
13 1 327 12.23
13 1 328 13.06
13 1 329 13.44
13 1 330 13.36
13 1 331 9.4
13 1 332 11.96
13 1 333 11.03
13 1 334 14.78
13 1 335 6.42
13 1 336 16.58
13 1 337 18.58
13 1 338 18.16
13 1 339 18.56
13 1 340 17.18
13 1 341 17.64
13 1 342 18.44
13 1 343 17.58
13 1 344 15.91
13 1 345 25.5
13 1 346 16.11
13 1 347 5.87
13 1 348 16.68
13 1 349 16.17
13 1 350 18.98
13 1 351 11.52
13 1 352 10.35
14 2 1 27.08
14 2 2 16.1
14 2 3 35.22
14 2 4 34.42
14 2 5 34.38
14 2 6 38.8
14 2 7 34.33
14 2 8 35.57
14 2 9 38.64
14 2 10 34.55
14 2 11 38.06
14 2 12 40.15
14 2 13 39.09
14 2 14 21.51
14 2 15 41.17
14 2 16 40.36
14 2 17 40.18
14 2 18 41.49
14 2 19 39.31
14 2 20 40.17
14 2 21 40.88
14 2 22 39.58
14 2 23 38
14 2 24 21.13
14 2 25 41.98
14 2 26 40.27
14 2 27 19.08
14 2 28 39.69
14 2 29 38.07
14 2 30 39.25
14 2 31 38.24
14 2 32 40.2
14 2 33 42.44
14 2 34 41.83
14 2 35 42.57
14 2 36 41.96
14 2 37 39.53
14 2 38 38.05
14 2 39 44.13
14 2 40 37.28
14 2 41 43.06
14 2 42 40.33
14 2 43 20.51
14 2 44 44.96
14 2 45 40.51
14 2 46 22
14 2 48 20.12
14 2 49 41.95
14 2 50 39.19
14 2 52 42.65
14 2 53 37.69
14 2 54 35.82
14 2 55 23.13
14 2 56 39.93
14 2 57 41.28
14 2 58 40.45
14 2 59 40.61
14 2 60 36.53
14 2 61 37.76
14 2 62 39.05
14 2 63 39.26
14 2 64 38.86
14 2 65 36.96
14 2 66 36.83
14 2 67 16.96
14 2 68 17.25
14 2 69 16.39
14 2 70 34.94
14 2 71 35.77
14 2 72 35.65
14 2 73 20.64
14 2 74 37.34
14 2 75 20.63
14 2 76 40.13
14 1 77 29.15
14 2 77 36.98
14 1 78 15.45
14 2 78 37.21
14 2 79 35.42
14 1 80 29.23
14 2 80 36.95
14 1 81 29.06
14 2 81 35.05
14 1 82 26.07
14 2 82 37.4
14 1 83 29.36
14 2 83 17.54
14 1 84 25.91
14 2 84 14.56
14 1 85 27.48
14 2 85 36.02
14 1 86 28.92
14 2 86 34.35
14 1 87 28.14
14 2 87 36.47
14 1 88 28.15
14 2 88 35.76
14 1 89 27.86
14 2 89 37.72
14 1 90 28.82
14 2 90 38.7
14 1 91 28.7
14 2 91 31.35
14 1 92 26.49
14 2 92 38.52
14 1 93 28.18
14 2 93 35.22
14 1 94 27.37
14 2 94 35.12
14 1 95 25.67
14 2 95 35.29
14 1 96 26.54
14 2 96 34.95
14 1 97 25.58
14 2 97 39.76
14 2 98 34.77
14 1 99 12.32
14 2 99 38.83
14 1 100 27.28
14 2 100 21.22
14 1 101 27.29
14 1 102 26.32
14 1 103 28.89
14 1 104 26.86
14 1 105 28.6
14 1 106 25.28
14 1 107 26.44
14 1 108 27.06
14 1 109 26.18
14 1 110 25.3
14 1 111 12.82
14 1 112 26.23
14 1 113 24.5
14 1 114 23.83
14 1 115 27.63
14 1 116 25.76
14 1 117 24.53
14 1 118 29.69
14 1 119 26.59
14 1 120 25.62
14 1 121 26.12
14 1 122 24.98
14 1 123 27.46
14 1 124 26.62
14 1 125 25.24
14 1 126 25.35
14 1 127 24.93
14 1 128 28.27
14 1 129 25.24
14 1 130 25.69
14 1 131 25.11
14 1 132 26.59
14 1 133 14.61
14 1 134 26.87
14 1 135 22.85
14 1 136 25.58
14 1 137 27.78
14 1 138 24.03
14 1 139 29.62
14 1 140 23.68
14 1 141 24.27
14 1 142 25.65
14 1 143 28.72
14 1 144 26.61
14 1 145 25.89
14 1 146 23.83
14 1 147 25.62
14 1 148 24.49
14 1 149 14.66
14 1 150 11.16
14 1 151 23.5
14 1 152 20.85
14 1 153 24.43
14 1 154 25.57
14 1 155 22.9
14 1 156 23.26
14 1 157 23.3
14 1 158 23.3
14 1 159 23.89
14 1 160 24.32
14 1 161 23.99
14 1 162 24.17
14 1 163 23.06
14 1 164 25.77
14 1 165 24.69
14 1 166 22.96
14 1 167 23.83
14 1 168 21.2
14 1 169 21.36
14 1 170 23.66
14 1 171 24.72
14 1 172 23.28
14 1 173 23.9
14 1 174 21.81
14 1 175 24.99
14 1 176 22.84
14 1 177 25.13
14 1 178 22.05
14 1 179 25.37
14 1 180 23.59
14 1 181 24.43
14 1 182 21.59
14 1 183 23.05
14 1 184 23.66
14 1 185 20.27
14 1 186 25.43
14 1 187 22.77
14 1 188 22.86
14 1 189 21.78
14 1 190 22.15
14 1 191 23.51
14 1 192 22.01
14 1 193 22.86
14 1 194 23.28
14 1 195 21.97
14 1 196 22.93
14 1 197 22.2
14 1 198 22.76
14 1 199 23.11
14 1 200 21.64
14 1 201 21.48
14 1 202 23.04
14 1 203 23.41
14 1 204 22.66
14 1 205 23.37
14 1 206 21.69
14 1 207 22.61
14 1 208 21.73
14 1 209 22.47
14 1 210 23.13
14 1 211 21.09
14 1 212 23.43
14 1 213 23.19
14 1 214 21.47
14 1 215 22.99
14 1 216 8.57
14 1 217 21.64
14 1 218 22.41
14 1 219 23.35
14 1 220 23.02
14 1 221 24.11
14 1 222 22.9
14 1 223 23.11
14 1 224 23.78
14 1 225 22.46
14 1 226 22.59
14 1 227 23.48
14 1 228 10.63
14 1 229 21.28
14 1 230 23.98
14 1 231 22.12
14 1 232 24.79
14 1 233 22.06
14 1 234 23.88
14 1 235 26.27
14 1 236 13.38
14 1 237 23.69
14 1 238 23.53
14 1 239 22.89
14 1 240 25.67
14 1 241 23.72
14 1 242 11.27
14 1 243 22.32
14 1 244 12.61
14 1 245 12.81
14 1 246 21.61
14 1 247 22.72
14 1 248 23.24
14 1 249 23.1
14 1 250 23
14 1 251 22.98
14 1 252 22.53
14 1 253 22.06
14 1 254 22.38
14 1 255 23.7
14 1 256 19.48
14 1 257 24.54
14 1 258 22.51
14 1 259 22.09
14 1 260 23.12
14 1 261 23.27
14 1 262 22.39
14 1 263 23.45
14 1 264 25.87
14 1 265 12.8
14 1 266 23.2
14 1 267 23.87
14 1 268 23.44
14 1 269 23.25
14 1 270 23.13
14 1 271 24.06
14 1 272 25.57
14 1 273 24.16
14 1 274 21.3
14 1 275 24.54
14 1 276 22.8
14 1 277 24.51
14 1 278 24.27
14 1 279 24.99
14 1 280 25.68
14 1 281 25.66
14 1 282 25.34
14 1 283 23.27
14 1 284 7.98
14 1 285 22.44
14 1 286 22.99
14 1 287 22.87
14 1 288 25.84
14 1 289 23.28
14 1 290 21.79
14 1 291 13.65
14 1 292 9.62
14 1 293 24.47
14 1 294 25.07
14 1 295 22.79
14 1 296 23.83
14 1 297 22.95
14 1 298 24.05
14 1 299 25.92
14 1 300 24.12
14 1 301 23.5
14 1 302 24.78
14 1 303 23.76
14 1 304 23.74
14 1 305 19.8
14 1 306 24.64
14 1 307 22.56
14 1 308 20.75
14 1 309 21.57
14 1 310 25.49
14 1 311 24.07
14 1 312 22.9
14 1 313 23.58
14 1 314 22.54
14 1 315 21.94
14 1 316 20.9
14 1 317 21.84
14 1 318 23.2
14 1 319 19.35
14 1 320 20.61
14 1 321 20.63
14 1 322 20.33
14 1 323 21.54
14 1 324 22.31
14 1 325 20.71
14 1 326 23.77
14 1 327 20.87
14 1 328 22.47
14 1 329 20.89
14 1 330 22.22
14 1 331 21.18
14 1 332 19.67
14 1 333 19.29
14 1 334 20.31
14 1 335 19.86
14 1 336 21.32
14 1 337 21.14
14 1 338 21.31
14 1 339 21.35
14 1 340 22.19
14 1 341 19.06
14 1 342 21.42
14 1 343 19.62
14 1 344 12.42
14 1 345 21.04
14 1 346 19.71
14 1 347 19.33
14 1 348 20.89
14 1 349 24.56
14 1 350 20.22
14 1 351 20.76
14 1 352 19.99
14 1 353 20.56
14 1 354 19
14 1 355 21.23
14 1 356 20.26
14 1 357 19.57
14 1 358 21.44
14 1 359 18.96
14 1 360 11.05
14 1 361 11.93
14 1 363 9.1
15 2 1 12.8
15 2 2 25.09
15 2 3 31.18
15 2 8 15.65
15 2 9 36.64
15 2 10 34.61
15 2 11 35.9
15 2 12 33.08
15 2 13 35.52
15 2 14 38.16
15 2 15 31.79
15 2 16 36.18
15 2 17 33.85
15 2 18 37.19
15 2 19 38.38
15 2 20 38.41
15 2 21 37.66
15 2 22 37.23
15 2 23 41.72
15 2 24 39.06
15 2 25 39.37
15 2 26 40.1
15 2 27 43.24
15 2 28 40.17
15 2 29 43.2
15 2 30 43.23
15 2 31 39.63
15 2 32 38.28
15 2 33 44.82
15 2 34 39.99
15 2 35 37.24
15 2 36 41.84
15 2 37 42.68
15 2 38 42.42
15 2 39 40.21
15 2 40 37.25
15 2 41 34.69
15 2 42 39.4
15 1 43 27.37
15 2 43 38.23
15 1 44 14.17
15 2 44 35.12
15 2 45 38.88
15 1 46 27.7
15 2 46 42.84
15 1 47 27.51
15 2 47 39.92
15 1 48 29.96
15 2 48 39.9
15 1 49 26.73
15 2 49 36.96
15 1 50 29.65
15 2 50 36.51
15 1 51 27.37
15 2 51 39.87
15 1 52 26.85
15 2 52 38.24
15 1 53 28.24
15 2 53 40.23
15 1 54 28.78
15 2 54 39.69
15 1 55 24.2
15 2 55 38.85
15 1 56 30.98
15 2 56 42.02
15 1 57 27.46
15 2 57 41.7
15 1 58 28.1
15 2 58 36.93
15 1 59 26.61
15 2 59 40.89
15 1 60 28.73
15 2 60 38.03
15 1 61 29.09
15 2 61 39.61
15 1 62 28.26
15 2 62 37.62
15 1 63 28.32
15 2 63 36.25
15 2 64 34.55
15 1 65 12.1
15 2 65 38.42
15 1 66 26.95
15 2 66 38.25
15 1 67 27.59
15 2 67 38.76
15 1 68 25.17
15 2 68 38.31
15 1 69 25.48
15 2 69 38.02
15 1 70 24.02
15 2 70 37.73
15 1 71 28.33
15 2 71 33.86
15 1 72 24.2
15 2 72 37.99
15 1 73 27.24
15 2 73 39.4
15 1 74 28.55
15 2 74 37.91
15 1 75 28.4
15 2 75 36.05
15 1 76 27.77
15 2 76 35.97
15 1 77 25.65
15 2 77 34.92
15 1 78 25.23
15 2 78 33.89
15 1 79 15.2
15 2 79 33.84
15 1 80 25.58
15 2 80 32.5
15 1 81 27.63
15 2 81 34.24
15 1 82 27.1
15 2 82 35.19
15 1 83 26.31
15 2 83 37.31
15 1 84 25.52
15 2 84 36.68
15 1 85 28.13
15 2 85 32.38
15 1 86 25.77
15 2 86 33.82
15 1 87 28.91
15 2 87 35.67
15 1 88 25.56
15 2 88 33.36
15 1 89 25.93
15 2 89 34.7
15 1 90 27.58
15 2 90 37.14
15 1 91 27.65
15 2 91 29.22
15 1 92 25.73
15 2 92 32.82
15 1 93 28.63
15 2 93 37.27
15 1 94 25.92
15 2 94 34.21
15 1 95 24.76
15 2 95 35.11
15 1 96 28.35
15 2 96 34.85
15 1 97 28.39
15 2 97 36.94
15 1 98 27.88
15 2 98 36.01
15 1 99 14.45
15 2 99 36.09
15 1 100 26.81
15 2 100 35.5
15 1 101 27.25
15 2 101 33.13
15 1 102 26.91
15 2 102 34.87
15 1 103 26.21
15 2 103 38.84
15 1 104 27.22
15 2 104 37.29
15 1 105 28.22
15 2 105 35.08
15 1 106 25.24
15 2 106 37.74
15 1 107 24.95
15 2 107 37.22
15 1 108 26.82
15 2 108 20.91
15 1 109 24.95
15 1 110 26.87
15 1 111 23.04
15 1 112 18.77
15 1 113 17.35
15 1 114 15.55
15 1 115 8.61
15 1 116 6.28
15 1 117 14.69
15 1 118 13.63
15 1 119 15.37
15 1 120 14.37
15 1 121 14.78
15 1 122 13.13
15 1 123 15.26
15 1 124 16.77
15 1 125 19.81
15 1 126 18.39
15 1 127 21.2
15 1 128 19.33
15 1 129 19.27
15 1 130 21.44
15 1 131 19.68
15 1 132 20.05
15 1 133 20.86
15 1 134 20.67
15 1 135 20.7
15 1 136 21.89
15 1 137 22.11
15 1 138 19.76
15 1 139 20.26
15 1 140 20.16
15 1 141 21.17
15 1 142 11.35
15 1 143 21.2
15 1 144 22.24
15 1 145 21.39
15 1 146 22.7
15 1 147 23.14
15 1 148 22.5
15 1 149 23.41
15 1 150 21.97
15 1 151 22.29
15 1 152 22.7
15 1 153 23.03
15 1 154 23.42
15 1 155 22.05
15 1 156 23.29
15 1 157 22.72
15 1 158 20.32
15 1 159 24.07
15 1 160 24
15 1 161 22.11
15 1 162 23.92
15 1 163 23.38
15 1 164 20.75
15 1 165 24.34
15 1 166 24.1
15 1 167 23
15 1 168 24.85
15 1 169 22.73
15 1 170 22.41
15 1 171 23.05
15 1 172 23.67
15 1 173 23.7
15 1 174 25.04
15 1 175 23.5
15 1 176 23.8
15 1 177 25.25
15 1 178 11.42
15 1 179 21.62
15 1 180 24.53
15 1 181 25.22
15 1 182 22.56
15 1 183 23.3
15 1 184 23.82
15 1 185 23.47
15 1 186 24.28
15 1 187 22.24
15 1 188 21.51
15 1 189 26.3
15 1 190 22.94
15 1 191 21.97
15 1 192 26.91
15 1 193 22.65
15 1 194 24.14
15 1 195 23.66
15 1 196 21.97
15 1 197 24.71
15 1 198 23.52
15 1 199 25.42
15 1 200 24.42
15 1 201 22.82
15 1 202 26.6
15 1 203 24.03
15 1 204 23.29
15 1 205 25.66
15 1 206 22.58
15 1 207 22.99
15 1 208 11.69
15 1 209 23.99
15 1 210 11.57
15 1 211 11.31
15 1 212 24.47
15 1 213 25.24
15 1 214 23.36
15 1 215 24.21
15 1 216 23.21
15 1 217 23.45
15 1 218 22.01
15 1 219 25.96
15 1 220 23.81
15 1 221 21.95
15 1 222 29.76
15 1 223 24.62
15 1 224 24.31
15 1 225 27.59
15 1 226 22.06
15 1 227 22.9
15 1 228 23.99
15 1 229 24.09
15 1 230 24.18
15 1 231 22.59
15 1 232 27.39
15 1 233 22.95
15 1 234 24.88
15 1 235 22.14
15 1 236 22.78
15 1 237 29.2
15 1 238 23.16
15 1 239 22.96
15 1 240 24.28
15 1 241 24.79
15 1 242 24.31
15 1 243 25.68
15 1 244 28.59
15 1 245 28.01
15 1 246 23.86
15 1 247 23.69
15 1 248 23.87
15 1 249 23.24
15 1 250 8.55
15 1 251 24.03
15 1 252 21.8
15 1 253 24.38
15 1 254 23.97
15 1 255 24.53
15 1 256 25.06
15 1 257 13.15
15 1 258 12.06
15 1 259 26
15 1 260 24.86
15 1 261 14.67
15 1 262 24.25
15 1 263 24.21
15 1 264 28.1
15 1 265 24.4
15 1 266 23.31
15 1 267 25.4
15 1 268 12.13
15 1 269 24.44
15 1 270 24.49
15 1 271 21.39
15 1 272 26.19
15 1 273 15.78
15 1 274 21.45
15 1 275 22.41
15 1 276 22.82
15 1 277 23.93
15 1 278 24.72
15 1 279 10.82
15 1 280 25.34
15 1 281 23.09
15 1 282 24
15 1 283 27.52
15 1 284 22.52
15 1 285 23.66
15 1 286 23.92
15 1 287 24.62
15 1 288 27.63
15 1 289 30.18
15 1 290 24.9
15 1 291 23.14
15 1 292 23.6
15 1 293 22.38
15 1 294 23.67
15 1 295 23.26
15 1 296 23.79
15 1 297 24.12
15 1 298 22.84
15 1 299 23.56
15 1 300 22.88
15 1 301 24.77
15 1 302 21.63
15 1 303 24.48
15 1 304 23.86
15 1 305 24.39
15 1 306 21.86
15 1 307 23.99
15 1 308 23.86
15 1 309 23.4
15 1 310 22.5
15 1 311 23.2
15 1 312 24.29
15 1 313 20.95
15 1 314 25.78
15 1 315 21.05
15 1 316 23.72
15 1 317 23.24
15 1 318 14.25
15 1 320 9.81
15 1 322 11.11
15 1 325 8.41
16 2 1 10.49
16 2 2 34.6
16 2 3 39.29
16 2 4 36.19
16 2 5 41.2
16 2 6 42.9
16 2 7 42.51
16 2 8 46.47
16 2 9 45.38
16 2 10 44.36
16 2 11 44.11
16 2 12 40.01
16 2 13 47.2
16 2 14 45.24
16 2 15 46.15
16 2 16 47.31
16 2 17 49.09
16 2 18 47.74
16 2 19 46.36
16 2 20 44.62
16 2 21 48.23
16 2 22 46.1
16 2 23 44.67
16 2 24 47.37
16 2 25 50.48
16 2 26 49.24
16 2 27 47.68
16 2 28 47.09
16 2 29 48.91
16 2 30 46.03
16 2 31 45.6
16 2 32 52.92
16 2 33 44.79
16 2 34 45.58
16 2 35 49.85
16 2 36 46.62
16 2 37 46.1
16 2 38 49.71
16 2 39 43.76
16 2 40 45.27
16 2 41 50.33
16 2 42 49.99
16 2 43 40.88
16 2 44 48.36
16 2 45 46.06
16 2 46 46.78
16 2 47 46.8
16 2 48 43.98
16 2 49 44.85
16 2 50 44.01
16 2 51 46.83
16 2 52 44.65
16 2 53 42.88
16 2 54 43.27
16 2 55 41.92
16 2 56 44.2
16 2 57 44.74
16 2 58 45.01
16 2 59 44.44
16 1 60 38.26
16 2 60 48.35
16 1 61 31.48
16 2 61 47.12
16 2 62 50.08
16 1 63 34.44
16 2 63 42.33
16 1 64 35.63
16 2 64 46.14
16 1 65 36.15
16 2 65 40.8
16 1 66 35.52
16 2 66 42.77
16 1 67 34.17
16 2 67 46.31
16 1 68 36.03
16 2 68 44.68
16 1 69 38.28
16 2 69 42.62
16 1 70 34.02
16 2 70 48.84
16 1 71 34.14
16 2 71 41.33
16 1 72 35.48
16 2 72 47.42
16 1 73 34.35
16 2 73 47.62
16 1 74 33.67
16 2 74 46.62
16 1 75 37.39
16 2 75 47.68
16 1 76 33.14
16 2 76 46.53
16 1 77 38.85
16 2 77 45.18
16 1 78 35.61
16 2 78 48.86
16 1 79 37.74
16 2 79 43.64
16 1 80 36.51
16 2 80 49.32
16 2 81 45.11
16 2 82 47.48
16 1 83 34.89
16 2 83 44.65
16 1 84 34.18
16 2 84 45.57
16 1 85 36.38
16 2 85 47.89
16 1 86 35.7
16 2 86 46.2
16 1 87 33.98
16 2 87 45.46
16 1 88 35.25
16 2 88 47.87
16 1 89 36.2
16 2 89 37.82
16 1 90 18.52
16 2 90 34.96
16 1 91 35.49
16 2 91 34.64
16 1 92 34.18
16 2 92 36.75
16 1 93 35.19
16 2 93 37.07
16 1 94 37.91
16 2 94 37.44
16 1 95 31.75
16 2 95 37.01
16 1 96 35.34
16 2 96 39.62
16 1 97 28.96
16 1 98 36.41
16 1 99 35.91
16 1 100 36.68
16 1 101 34.95
16 1 102 31.11
16 1 103 36.52
16 1 104 36.76
16 1 105 37.31
16 1 106 35.46
16 1 107 36.08
16 2 107 39.52
16 1 108 35.49
16 2 108 41.54
16 1 109 34.76
16 2 109 39.36
16 1 110 35.84
16 2 110 43.79
16 1 111 35.72
16 2 111 40.25
16 1 112 36.27
16 2 112 39.84
16 1 113 37.13
16 2 113 38.29
16 1 114 32.89
16 2 114 40.04
16 1 115 33.88
16 2 115 42.69
16 1 116 16.08
16 2 116 40.29
16 1 117 34
16 2 117 40.81
16 1 118 34.22
16 2 118 44.62
16 1 119 33.68
16 2 119 38.32
16 1 120 33.67
16 2 120 42.23
16 1 121 32.27
16 2 121 43
16 1 122 29.73
16 2 122 42.33
16 1 123 30.77
16 2 123 40.92
16 1 124 30.02
16 2 124 42.14
16 1 125 34.24
16 2 125 42.26
16 1 126 34.39
16 2 126 24.6
16 1 127 33.97
16 1 128 31.61
16 1 129 33.75
16 1 130 31.22
16 1 131 35.16
16 1 132 20.15
16 1 133 15.78
16 1 134 32.32
16 1 135 29.97
16 1 136 32.57
16 1 137 30.24
16 1 138 29.65
16 1 139 30.4
16 1 140 30.45
16 1 141 30.17
16 1 142 32.62
16 1 143 29.89
16 1 144 29.36
16 1 145 30.14
16 1 146 32.02
16 1 147 32.55
16 1 148 29.12
16 1 149 31.85
16 1 150 31.74
16 1 151 29.62
16 1 152 31.81
16 1 153 31.09
16 1 154 33.39
16 1 155 31.82
16 1 156 32.16
16 1 157 28.64
16 1 158 31.11
16 1 159 15.85
16 1 160 30.93
16 1 161 31.51
16 1 162 31.04
16 1 163 29.95
16 1 164 32.03
16 1 165 29.01
16 1 166 29.85
16 1 167 33.04
16 1 168 26.91
16 1 169 32.47
16 1 170 32.61
16 1 171 32.19
16 1 172 30.2
16 1 173 29.78
16 1 174 32.01
16 1 175 30.93
16 1 176 30.46
16 1 177 32.51
16 1 178 30.22
16 1 179 33.53
16 1 180 32.01
16 1 181 31.65
16 1 182 31.87
16 1 183 31.29
16 1 184 31.97
16 1 185 30.13
16 1 186 30.69
16 1 187 30.86
16 1 188 30.89
16 1 189 30.51
16 1 190 28.37
16 1 191 29.13
16 1 192 29.68
16 1 193 29.05
16 1 194 27.87
16 1 195 29.39
16 1 196 26.38
16 1 197 29.94
16 1 198 28.53
16 1 199 13.55
16 1 200 30.43
16 1 201 30.63
16 1 202 29.6
16 1 203 29.23
16 1 204 29.86
16 1 205 28.08
16 1 206 31.35
16 1 207 30.81
16 1 208 32.84
16 1 209 31.53
16 1 210 30.55
16 1 211 32.89
16 1 212 29.17
16 1 213 32.28
16 1 214 35.87
16 1 215 30.54
16 1 216 29.47
16 1 217 15.45
16 1 218 30.67
16 1 219 35.65
16 1 220 13.61
16 1 221 18.47
16 1 222 30.45
16 1 223 30.77
16 1 224 29.45
16 1 225 31.72
16 1 226 32.22
16 1 227 16.85
16 1 228 15.6
16 1 229 31.93
16 1 230 29.06
16 1 231 31.15
16 1 232 29.59
16 1 233 38.23
16 1 234 28.49
16 1 235 30.64
16 1 236 30.97
16 1 237 29.01
16 1 238 30.09
16 1 239 30.37
16 1 240 34.32
16 1 241 30.34
16 1 242 31.95
16 1 243 30.55
16 1 244 29.37
16 1 245 31.68
16 1 246 28.84
16 1 247 32.59
16 1 248 28.89
16 1 249 31.61
16 1 250 28.42
16 1 251 32.93
16 1 252 28.42
16 1 253 29.75
16 1 254 30.72
16 1 255 31.91
16 1 256 34.5
16 1 257 30.63
16 1 258 29.86
16 1 259 31.92
16 1 260 30.11
16 1 261 31.22
16 1 262 29.56
16 1 263 29.89
16 1 264 31.35
16 1 265 32.93
16 1 266 32.55
16 1 267 32.01
16 1 268 29.88
16 1 269 35.85
16 1 270 32.39
16 1 271 30
16 1 272 33.86
16 1 273 36.59
16 1 274 18.27
16 1 275 12.7
16 1 276 32.35
16 1 277 30.99
16 1 278 17.36
16 1 279 30.01
16 1 280 32.64
16 1 281 32.36
16 1 282 33
16 1 283 32.16
16 1 284 32.32
16 1 285 31.75
16 1 286 32.05
16 1 287 29.52
16 1 288 30.32
16 1 289 30.07
16 1 290 26.26
16 1 291 29.56
16 1 292 28.43
16 1 293 29.01
16 1 294 31.46
16 1 295 34.74
16 1 296 31.23
16 1 297 30.59
16 1 298 29.46
16 1 299 30.47
16 1 300 29.45
16 1 301 29.92
16 1 302 29.66
16 1 303 36.14
16 1 304 33.4
16 1 305 30.35
16 1 306 29.97
16 1 307 30.2
16 1 308 31.25
16 1 309 28.49
16 1 310 14.43
16 1 311 27.71
16 1 312 28.7
16 1 313 31.75
16 1 316 14.12
16 1 318 10.95
16 1 320 6.76
17 1 1 10.53
17 1 2 23.59
17 1 3 23.62
17 1 4 22.6
17 1 5 12.63
17 1 6 24
17 1 7 24.62
17 1 8 25.33
17 1 9 23.88
17 1 10 25.51
